date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:43:31	457010/457010	---M--	200	added ('OK')	image/png	etag:%226f932-633e115f2b97b%22	https://liberatoryai.datainfrastructures.org/wp-content/uploads/2025/04/250427LinAI__waysForward1.png	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/uploads/2025/04/250427LinAI__waysForward1.png	(from https://liberatoryai.datainfrastructures.org/category/ways-forward/)
10:43:33	238602/238602	---M--	200	added ('OK')	image/png	etag:%223a40a-633e11baf9e8c%22	https://liberatoryai.datainfrastructures.org/wp-content/uploads/2025/04/250427LinAI__waysForward4.png	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/uploads/2025/04/250427LinAI__waysForward4.png	(from https://liberatoryai.datainfrastructures.org/category/ways-forward/)
10:43:34	8890/8890	---M--	200	added ('OK')	text/javascript	etag:%2222ba-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo.js?ver=318484120	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo8f92.js	(from https://liberatoryai.datainfrastructures.org/category/ways-forward/)
10:43:35	414943/414943	---M--	200	added ('OK')	image/png	etag:%22654df-633e11e87f68e%22	https://liberatoryai.datainfrastructures.org/wp-content/uploads/2025/04/250427LinAI__waysForward6.png	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/uploads/2025/04/250427LinAI__waysForward6.png	(from https://liberatoryai.datainfrastructures.org/category/ways-forward/)
10:43:35	634360/634360	---M--	200	added ('OK')	image/png	etag:%229adf8-633e11888d81a%22	https://liberatoryai.datainfrastructures.org/wp-content/uploads/2025/04/250427LinAI__waysForward2.png	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/uploads/2025/04/250427LinAI__waysForward2.png	(from https://liberatoryai.datainfrastructures.org/category/ways-forward/)
10:43:36	2515/2515	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:43:35%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcorporate-ai-is-nowhere%2F	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed3941.json	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-nowhere/)
10:43:37	159087/159087	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Feb%202026%2015:43:36%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcorporate-ai-is-nowhere%2F&format=xml	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embede088	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-nowhere/)
10:43:37	68/68	---M--	200	added ('OK')	text/css	etag:%2244-6327248df88ff%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment.css?ver=427724708	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachmentcead.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-nowhere/)
10:43:38	9765/9765	---M--	200	added ('OK')	text/css	etag:%222625-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/style.css?ver=130622638	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/style762b.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-nowhere/)
10:43:39	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=405464445	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/stylee3d2.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-nowhere/)
10:43:40	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=317361998	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style4305.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-nowhere/)
10:43:42	87553/87553	---M--	200	added ('OK')	text/javascript	etag:%2215601-603fed36a2e96%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min.js?ver=346290623	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min9761.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-nowhere/)
10:43:42	13577/13577	---M--	200	added ('OK')	text/javascript	etag:%223509-5fdabee66f2c7%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=385285319	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.mine8f8.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-nowhere/)
10:43:44	10386/10386	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:43:43%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/286	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/286.json	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-nowhere/)
10:43:44	8890/8890	---M--	200	added ('OK')	text/javascript	etag:%2222ba-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo.js?ver=189335127	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo1360.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-nowhere/)
10:43:45	83784/83784	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Feb%202026%2015:43:44%20GMT	https://liberatoryai.datainfrastructures.org/author/amelia/	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/author/amelia/index.html	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-nowhere/)
10:43:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Feb%202026%2015:43:44%20GMT	https://liberatoryai.datainfrastructures.org/?p=286	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/index5c97.html	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-nowhere/)
10:43:46	2577/2577	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:43:45%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcorporate-ai-uses-troubling-benchmarks%2F	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed1d15.json	(from https://liberatoryai.datainfrastructures.org/corporate-ai-uses-troubling-benchmarks/)
10:43:47	158741/158741	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Feb%202026%2015:43:46%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcorporate-ai-uses-troubling-benchmarks%2F&format=xml	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed2632	(from https://liberatoryai.datainfrastructures.org/corporate-ai-uses-troubling-benchmarks/)
10:43:47	68/68	---M--	200	added ('OK')	text/css	etag:%2244-6327248df88ff%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment.css?ver=295262850	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment271c.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-uses-troubling-benchmarks/)
10:43:48	9765/9765	---M--	200	added ('OK')	text/css	etag:%222625-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/style.css?ver=158555042	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/style47d2.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-uses-troubling-benchmarks/)
10:43:49	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=25650033	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style34e3.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-uses-troubling-benchmarks/)
10:43:50	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=118639646	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/styled6d8.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-uses-troubling-benchmarks/)
10:43:52	87553/87553	---M--	200	added ('OK')	text/javascript	etag:%2215601-603fed36a2e96%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min.js?ver=274738344	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.mindcf5.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-uses-troubling-benchmarks/)
10:43:52	13577/13577	---M--	200	added ('OK')	text/javascript	etag:%223509-5fdabee66f2c7%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=130347635	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.minc06b.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-uses-troubling-benchmarks/)
10:43:54	14196/14196	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:43:53%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/281	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/281.json	(from https://liberatoryai.datainfrastructures.org/corporate-ai-uses-troubling-benchmarks/)
10:43:54	8890/8890	---M--	200	added ('OK')	text/javascript	etag:%2222ba-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo.js?ver=430501284	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo4a1c.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-uses-troubling-benchmarks/)
10:43:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Feb%202026%2015:43:55%20GMT	https://liberatoryai.datainfrastructures.org/?p=281	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/index73fa.html	(from https://liberatoryai.datainfrastructures.org/corporate-ai-uses-troubling-benchmarks/)
10:43:55	78857/78857	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Feb%202026%2015:43:55%20GMT	https://liberatoryai.datainfrastructures.org/author/yujia/	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/author/yujia/index.html	(from https://liberatoryai.datainfrastructures.org/corporate-ai-uses-troubling-benchmarks/)
10:43:56	2612/2612	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:43:55%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcorporate-ai-is-built-by-exploited-laborers%2F	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embedb6ed.json	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-built-by-exploited-laborers/)
10:43:56	158870/158870	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Feb%202026%2015:43:56%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcorporate-ai-is-built-by-exploited-laborers%2F&format=xml	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed81de	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-built-by-exploited-laborers/)
10:43:57	68/68	---M--	200	added ('OK')	text/css	etag:%2244-6327248df88ff%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment.css?ver=214181233	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachmenta40d.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-built-by-exploited-laborers/)
10:43:58	9765/9765	---M--	200	added ('OK')	text/css	etag:%222625-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/style.css?ver=349525005	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/styled5d9.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-built-by-exploited-laborers/)
10:43:59	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=18807715	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/styleecba.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-built-by-exploited-laborers/)
10:44:00	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=96632551	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/stylefa25.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-built-by-exploited-laborers/)
10:44:02	87553/87553	---M--	200	added ('OK')	text/javascript	etag:%2215601-603fed36a2e96%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min.js?ver=342008951	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.mine908.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-built-by-exploited-laborers/)
10:44:02	13577/13577	---M--	200	added ('OK')	text/javascript	etag:%223509-5fdabee66f2c7%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=174679380	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min4d1f.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-built-by-exploited-laborers/)
10:44:04	22972/22972	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:44:03%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/248	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/248.json	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-built-by-exploited-laborers/)
10:44:04	8890/8890	---M--	200	added ('OK')	text/javascript	etag:%2222ba-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo.js?ver=251102401	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo16be.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-built-by-exploited-laborers/)
10:44:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Feb%202026%2015:44:05%20GMT	https://liberatoryai.datainfrastructures.org/?p=248	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/indexcf9a.html	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-built-by-exploited-laborers/)
10:44:05	81257/81257	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Feb%202026%2015:44:05%20GMT	https://liberatoryai.datainfrastructures.org/author/ololade/	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/author/ololade/index.html	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-built-by-exploited-laborers/)
10:44:06	2555/2555	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:44:05%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcorporate-ai-threatens-democracy%2F	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed3e0d.json	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:06	158740/158740	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Feb%202026%2015:44:06%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcorporate-ai-threatens-democracy%2F&format=xml	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed5df3	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:07	2272/2272	---M--	200	added ('OK')	text/css	etag:%228e0-63273a017c928%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/modern-footnotes/styles.min.css?ver=135624630	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/modern-footnotes/styles.minf1d0.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:08	68/68	---M--	200	added ('OK')	text/css	etag:%2244-6327248df88ff%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment.css?ver=245358267	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachmenta9f7.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:09	9765/9765	---M--	200	added ('OK')	text/css	etag:%222625-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/style.css?ver=391329910	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/style1064.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:10	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=298853643	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/stylef071.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:11	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=299370306	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style2762.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:13	87553/87553	---M--	200	added ('OK')	text/javascript	etag:%2215601-603fed36a2e96%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min.js?ver=316126099	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min5ae4.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:13	13577/13577	---M--	200	added ('OK')	text/javascript	etag:%223509-5fdabee66f2c7%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=57369856	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.minb3ce.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:15	24916/24916	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:44:14%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/241	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/241.json	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:15	5619/5619	---M--	200	added ('OK')	text/javascript	etag:%2215f3-63273a017c928%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/modern-footnotes/modern-footnotes.min.js?ver=280239491	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/modern-footnotes/modern-footnotes.min912f.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:16	8890/8890	---M--	200	added ('OK')	text/javascript	etag:%2222ba-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo.js?ver=293217196	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo0271.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Feb%202026%2015:44:16%20GMT	https://liberatoryai.datainfrastructures.org/?p=241	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/index03e1.html	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:17	76432/76432	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Feb%202026%2015:44:16%20GMT	https://liberatoryai.datainfrastructures.org/author/isa/	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/author/isa/index.html	(from https://liberatoryai.datainfrastructures.org/corporate-ai-threatens-democracy/)
10:44:18	2573/2573	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:44:17%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcorporate-ai-is-bad-for-the-planet%2F	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed553c.json	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-bad-for-the-planet/)
10:44:18	158741/158741	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Feb%202026%2015:44:18%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcorporate-ai-is-bad-for-the-planet%2F&format=xml	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed4bb0	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-bad-for-the-planet/)
10:44:19	68/68	---M--	200	added ('OK')	text/css	etag:%2244-6327248df88ff%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment.css?ver=258781967	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment65ee.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-bad-for-the-planet/)
10:44:20	9765/9765	---M--	200	added ('OK')	text/css	etag:%222625-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/style.css?ver=508200784	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/style0c31.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-bad-for-the-planet/)
10:44:21	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=479384940	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style8975.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-bad-for-the-planet/)
10:44:22	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=259005055	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/stylefba5.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-bad-for-the-planet/)
10:44:24	87553/87553	---M--	200	added ('OK')	text/javascript	etag:%2215601-603fed36a2e96%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min.js?ver=200013233	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min1ffc.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-bad-for-the-planet/)
10:44:24	13577/13577	---M--	200	added ('OK')	text/javascript	etag:%223509-5fdabee66f2c7%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=45499301	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min20aa.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-bad-for-the-planet/)
10:44:26	13160/13160	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:44:25%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/234	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/234.json	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-bad-for-the-planet/)
10:44:26	8890/8890	---M--	200	added ('OK')	text/javascript	etag:%2222ba-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo.js?ver=98444942	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo3469.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-bad-for-the-planet/)
10:44:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Feb%202026%2015:44:27%20GMT	https://liberatoryai.datainfrastructures.org/?p=234	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/index6cd9.html	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-bad-for-the-planet/)
